x y z
1.429 0.939 0.452
1.429 1.020 0.452
1.429 1.102 0.452
1.429 1.184 0.452
1.429 1.265 0.453
1.429 1.347 0.453
1.429 1.429 0.453
1.429 1.510 0.453
1.429 1.592 0.453
1.429 1.673 0.453
1.429 1.755 0.453
1.429 1.837 0.453
1.429 1.918 0.453
1.429 2.000 0.453
1.510 -2.000 1.933
1.510 -1.918 1.805
1.510 -1.837 1.671
1.510 -1.755 1.532
1.510 -1.673 1.395
1.510 -1.592 1.262
1.510 -1.510 1.139
1.510 -1.429 1.036
1.510 -1.347 0.968
1.510 -1.265 0.954
1.510 -1.184 0.960
1.510 -1.102 0.974
1.510 -1.020 0.986
1.510 -0.939 0.994
1.510 -0.857 0.988
1.510 -0.776 0.969
1.510 -0.694 0.936
1.510 -0.612 0.890
1.510 -0.531 0.838
1.510 -0.449 0.785
1.510 -0.367 0.733
1.510 -0.286 0.685
1.510 -0.204 0.640
1.510 -0.122 0.599
1.510 -0.041 0.564
1.510 0.041 0.535
1.510 0.122 0.512
1.510 0.204 0.496
1.510 0.286 0.486
1.510 0.367 0.481
1.510 0.449 0.478
1.510 0.531 0.478
1.510 0.612 0.478
1.510 0.694 0.478
1.510 0.776 0.478
1.510 0.857 0.478
1.510 0.939 0.478
1.510 1.020 0.478
1.510 1.102 0.478
1.510 1.184 0.478
1.510 1.265 0.478
1.510 1.347 0.478
1.510 1.429 0.478
1.510 1.510 0.478
1.510 1.592 0.479
1.510 1.673 0.479
1.510 1.755 0.479
1.510 1.837 0.479
1.510 1.918 0.479
1.510 2.000 0.479
1.592 -2.000 2.012
1.592 -1.918 1.888
1.592 -1.837 1.758
1.592 -1.755 1.626
1.592 -1.673 1.496
1.592 -1.592 1.369
1.592 -1.510 1.248
1.592 -1.429 1.142
1.592 -1.347 1.061
1.592 -1.265 1.024
1.592 -1.184 1.025
1.592 -1.102 1.033
1.592 -1.020 1.044
1.592 -0.939 1.051
1.592 -0.857 1.046
1.592 -0.776 1.028
1.592 -0.694 0.997
1.592 -0.612 0.953
1.592 -0.531 0.904
1.592 -0.449 0.850
1.592 -0.367 0.797
1.592 -0.286 0.746
1.592 -0.204 0.698
1.592 -0.122 0.654
1.592 -0.041 0.615
1.592 0.041 0.582
1.592 0.122 0.555
1.592 0.204 0.534
1.592 0.286 0.520
1.592 0.367 0.511
1.592 0.449 0.506
1.592 0.531 0.504
1.592 0.612 0.504
1.592 0.694 0.504
1.592 0.776 0.504
1.592 0.857 0.504
1.592 0.939 0.504
1.592 1.020 0.504
1.592 1.102 0.504
1.592 1.184 0.504
1.592 1.265 0.504
1.592 1.347 0.504
1.592 1.429 0.504
1.592 1.510 0.504
1.592 1.592 0.504
1.592 1.673 0.504
1.592 1.755 0.504
1.592 1.837 0.504
1.592 1.918 0.505
1.592 2.000 0.505
1.673 -2.000 2.089
1.673 -1.918 1.969
1.673 -1.837 1.844
1.673 -1.755 1.718
1.673 -1.673 1.594
1.673 -1.592 1.472
1.673 -1.510 1.354
1.673 -1.429 1.246
1.673 -1.347 1.157
1.673 -1.265 1.100
1.673 -1.184 1.090
1.673 -1.102 1.092
1.673 -1.020 1.100
1.673 -0.939 1.107
1.673 -0.857 1.102
1.673 -0.776 1.085
1.673 -0.694 1.055
1.673 -0.612 1.013
1.673 -0.531 0.966
1.673 -0.449 0.916
1.673 -0.367 0.862
1.673 -0.286 0.809
1.673 -0.204 0.759
1.673 -0.122 0.712
1.673 -0.041 0.669
1.673 0.041 0.632
1.673 0.122 0.601
1.673 0.204 0.575
1.673 0.286 0.556
1.673 0.367 0.543
1.673 0.449 0.535
1.673 0.531 0.531
1.673 0.612 0.530
1.673 0.694 0.530
1.673 0.776 0.530
1.673 0.857 0.530
1.673 0.939 0.530
1.673 1.020 0.530
1.673 1.102 0.530
1.673 1.184 0.530
1.673 1.265 0.530
1.673 1.347 0.530
1.673 1.429 0.530
1.673 1.510 0.530
1.673 1.592 0.530
1.673 1.673 0.530
1.673 1.755 0.530
1.673 1.837 0.530
1.673 1.918 0.530
1.673 2.000 0.530
1.755 -2.000 2.165
1.755 -1.918 2.048
1.755 -1.837 1.928
1.755 -1.755 1.808
1.755 -1.673 1.690
1.755 -1.592 1.572
1.755 -1.510 1.458
1.755 -1.429 1.350
1.755 -1.347 1.255
1.755 -1.265 1.184
1.755 -1.184 1.154
1.755 -1.102 1.152
1.755 -1.020 1.155
1.755 -0.939 1.161
1.755 -0.857 1.156
1.755 -0.776 1.139
1.755 -0.694 1.111
1.755 -0.612 1.071
1.755 -0.531 1.027
1.755 -0.449 0.979
1.755 -0.367 0.928
1.755 -0.286 0.874
1.755 -0.204 0.821
1.755 -0.122 0.772
1.755 -0.041 0.726
1.755 0.041 0.685
1.755 0.122 0.649
1.755 0.204 0.620
1.755 0.286 0.596
1.755 0.367 0.579
1.755 0.449 0.567
1.755 0.531 0.560
1.755 0.612 0.557
1.755 0.694 0.556
1.755 0.776 0.555
1.755 0.857 0.556
1.755 0.939 0.556
1.755 1.020 0.556
1.755 1.102 0.556
1.755 1.184 0.556
1.755 1.265 0.556
1.755 1.347 0.556
1.755 1.429 0.556
1.755 1.510 0.556
1.755 1.592 0.556
1.755 1.673 0.556
1.755 1.755 0.556
1.755 1.837 0.556
1.755 1.918 0.556
1.755 2.000 0.556
1.837 -2.000 2.238
1.837 -1.918 2.125
1.837 -1.837 2.011
1.837 -1.755 1.897
1.837 -1.673 1.783
1.837 -1.592 1.669
1.837 -1.510 1.558
1.837 -1.429 1.451
1.837 -1.347 1.353
1.837 -1.265 1.273
1.837 -1.184 1.223
1.837 -1.102 1.212
1.837 -1.020 1.210
1.837 -0.939 1.213
1.837 -0.857 1.208
1.837 -0.776 1.192
1.837 -0.694 1.165
1.837 -0.612 1.126
1.837 -0.531 1.084
1.837 -0.449 1.039
1.837 -0.367 0.990
1.837 -0.286 0.939
1.837 -0.204 0.885
1.837 -0.122 0.833
1.837 -0.041 0.784
1.837 0.041 0.740
1.837 0.122 0.701
1.837 0.204 0.667
1.837 0.286 0.639
1.837 0.367 0.618
1.837 0.449 0.602
1.837 0.531 0.591
1.837 0.612 0.585
1.837 0.694 0.582
1.837 0.776 0.581
1.837 0.857 0.581
1.837 0.939 0.581
1.837 1.020 0.581
1.837 1.102 0.581
1.837 1.184 0.582
1.837 1.265 0.582
1.837 1.347 0.582
1.837 1.429 0.582
1.837 1.510 0.582
1.837 1.592 0.582
1.837 1.673 0.582
1.837 1.755 0.582
1.837 1.837 0.582
1.837 1.918 0.582
1.837 2.000 0.582
1.918 -2.000 2.310
1.918 -1.918 2.201
1.918 -1.837 2.092
1.918 -1.755 1.983
1.918 -1.673 1.874
1.918 -1.592 1.764
1.918 -1.510 1.655
1.918 -1.429 1.549
1.918 -1.347 1.450
1.918 -1.265 1.363
1.918 -1.184 1.300
1.918 -1.102 1.273
1.918 -1.020 1.267
1.918 -0.939 1.264
1.918 -0.857 1.259
1.918 -0.776 1.243
1.918 -0.694 1.217
1.918 -0.612 1.180
1.918 -0.531 1.140
1.918 -0.449 1.096
1.918 -0.367 1.050
1.918 -0.286 1.001
1.918 -0.204 0.949
1.918 -0.122 0.896
1.918 -0.041 0.845
1.918 0.041 0.798
1.918 0.122 0.755
1.918 0.204 0.718
1.918 0.286 0.686
1.918 0.367 0.659
1.918 0.449 0.639
1.918 0.531 0.625
1.918 0.612 0.615
1.918 0.694 0.610
1.918 0.776 0.608
1.918 0.857 0.607
1.918 0.939 0.607
1.918 1.020 0.607
1.918 1.102 0.607
1.918 1.184 0.607
1.918 1.265 0.607
1.918 1.347 0.607
1.918 1.429 0.607
1.918 1.510 0.608
1.918 1.592 0.608
1.918 1.673 0.608
1.918 1.755 0.608
1.918 1.837 0.608
1.918 1.918 0.608
1.918 2.000 0.608
2.000 -2.000 2.380
2.000 -1.918 2.277
2.000 -1.837 2.172
2.000 -1.755 2.067
2.000 -1.673 1.962
2.000 -1.592 1.856
2.000 -1.510 1.750
2.000 -1.429 1.645
2.000 -1.347 1.546
2.000 -1.265 1.455
2.000 -1.184 1.381
2.000 -1.102 1.336
2.000 -1.020 1.324
2.000 -0.939 1.317
2.000 -0.857 1.308
2.000 -0.776 1.293
2.000 -0.694 1.268
2.000 -0.612 1.233
2.000 -0.531 1.194
2.000 -0.449 1.152
2.000 -0.367 1.108
2.000 -0.286 1.061
2.000 -0.204 1.012
2.000 -0.122 0.960
2.000 -0.041 0.907
2.000 0.041 0.857
2.000 0.122 0.812
2.000 0.204 0.771
2.000 0.286 0.735
2.000 0.367 0.705
2.000 0.449 0.680
2.000 0.531 0.662
2.000 0.612 0.648
2.000 0.694 0.640
2.000 0.776 0.635
2.000 0.857 0.634
2.000 0.939 0.633
2.000 1.020 0.633
2.000 1.102 0.633
2.000 1.184 0.633
2.000 1.265 0.633
2.000 1.347 0.633
2.000 1.429 0.633
2.000 1.510 0.633
2.000 1.592 0.633
2.000 1.673 0.633
2.000 1.755 0.633
2.000 1.837 0.634
2.000 1.918 0.634
2.000 2.000 0.634
